Source;Date;Time;Model;Type;Study Date Range;Study Time Range;Longitude;Latitude;Unit
Vasari v1.0;28.05.2012;21:57;SolarRadiationProject;Cumulative;"20.03.2010,20.03.2010";"12:00,12:00";-71,0329971313477;42,2130012512207;BTU/ft²

Analysis point index;Insolation value;point x;point y;point z;normal x;normal y;normal z
173;10,2372931251526;27,3524178277468;29,1788538809556;38,5120484616273;0,9890633;-0,07669205;-0,125985
174;10,234465877533;28,4328932157343;29,0543212552147;47,0702814531;0,9876812;-0,09273045;-0,1260439
175;10,2350559959412;29,5133686037218;28,9297886294737;55,6285144445728;0,9860809;-0,1084016;-0,1260699
176;10,2349713478088;30,5938439917092;28,8052560037328;64,1867474360455;0,9842786;-0,1237067;-0,1260651
177;10,2356074180603;31,6743193796967;28,6807233779918;72,7449804275182;0,9822896;-0,1386478;-0,1260314
178;11,5572392654419;32,7547947676842;28,5561907522509;81,303213418991;0,9801289;-0,1532278;-0,1259708
179;13,5390273857117;33,8352701556717;28,43165812651;89,8614464104637;0,9778105;-0,1674503;-0,125885
180;15,5192652359009;34,9157455436592;28,307125500769;98,4196794019365;0,9753479;-0,1813198;-0,1257759
181;16,8416020812988;35,9962209316466;28,1825928750281;106,977912393409;0,9727539;-0,1948412;-0,1256452
182;18,1639872970581;37,0766963196341;28,0580602492871;115,536145384882;0,9700407;-0,2080197;-0,1254944
183;20,1474768447876;38,1571717076216;27,9335276235462;124,094378376355;0,9672197;-0,2208614;-0,1253251
184;21,4698064346313;39,2376470956091;27,8089949978052;132,652611367827;0,9643016;-0,2333723;-0,1251388
185;22,7936838760376;40,3181224835966;27,6844623720643;141,2108443593;0,9612969;-0,245559;-0,1249367
186;24,1172348175049;41,398597871584;27,5599297463233;149,769077350773;0,9582148;-0,2574281;-0,1247203
187;25,4397675628662;42,4790732595715;27,4353971205824;158,327310342246;0,9550645;-0,2689867;-0,1244908
188;27,4238109512329;43,559548647559;27,3108644948414;166,885543333718;0,9518543;-0,2802418;-0,1242493
189;28,7465952224731;44,6400240355465;27,1863318691005;175,443776325191;0,9485921;-0,2912005;-0,1239969
190;10,0120160274506;23,0940736515609;37,9205949966992;4,19804206329341;0,9897678;-0,009031493;-0,1424008
191;10,0117687339783;24,3016637910763;37,8790841214522;12,5941261898804;0,9894398;-0,02681801;-0,1424415
192;10,0118249645233;25,5092539305917;37,8375732462052;20,9902103164673;0,9888149;-0,04423163;-0,1424377
193;10,0124779644012;26,7168440701071;37,7960623709583;29,3862944430543;0,9879122;-0,06126859;-0,1423921
194;10,0136660614014;27,9244342096225;37,7545514957113;37,7823785696412;0,9867502;-0,07792657;-0,1423074
195;10,0149599685669;29,1320243491379;37,7130406204643;46,1784626962282;0,985347;-0,09420457;-0,142186
196;10,0172726764679;30,3396144886534;37,6715297452173;54,5745468228151;0,9837198;-0,1101028;-0,1420306
197;10,0199735565186;31,5472046281688;37,6300188699703;62,9706309494021;0,9818856;-0,1256226;-0,1418435
198;10,0230281448364;32,7547947676842;37,5885079947233;71,366715075989;0,9798605;-0,1407662;-0,1416271
199;10,0263312358856;33,9623849071996;37,5469971194764;79,762799202576;0,9776599;-0,1555369;-0,1413836
200;12,0103716011047;35,169975046715;37,5054862442294;88,1588833291629;0,9752986;-0,1699386;-0,1411152
201;13,3342901573181;36,3775651862305;37,4639753689824;96,5549674557499;0,9727905;-0,183976;-0,1408239
202;15,3184290771484;37,5851553257459;37,4224644937354;104,951051582337;0,9701491;-0,1976543;-0,1405116
203;16,6437673034668;38,7927454652613;37,3809536184884;113,347135708924;0,9673868;-0,2109795;-0,1401802
204;18,6290743675232;40,0003356047767;37,3394427432415;121,743219835511;0,9645155;-0,2239576;-0,1398314
205;19,9541356735229;41,2079257442921;37,2979318679945;130,139303962098;0,9615465;-0,2365953;-0,1394668
206;21,2797520294189;42,4155158838076;37,2564209927475;138,535388088685;0,9584903;-0,2488995;-0,1390881
207;22,6051555557251;43,623106023323;37,2149101175005;146,931472215272;0,9553567;-0,2608773;-0,1386966
208;24,5908967437744;44,8306961628384;37,1733992422535;155,327556341859;0,9521549;-0,272536;-0,1382938
209;25,9161648330688;46,0382863023538;37,1318883670065;163,723640468445;0,9488937;-0,2838832;-0,1378808
210;27,2407992706299;47,2458764418692;37,0903774917596;172,119724595032;0,945581;-0,2949265;-0,137459
